prop,seed,test_lang,structure,pos_idx,en_role,nl_role,en_frac,nl_frac,neither_frac,n
0.1,3,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7125
0.1,3,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7125
0.1,3,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7125
0.1,3,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7125
0.1,3,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7125
0.1,3,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7125
0.1,3,en,obj_rc,3,part,det,0.95,0.0,0.05,7200
0.1,3,en,obj_rc,4,det,noun,0.9547222222222222,0.0,0.04527777777777778,7200
0.1,3,en,obj_rc,5,noun,rel,0.9547222222222222,0.0,0.04527777777777778,7200
0.1,3,en,obj_rc,6,rel,det,0.9547222222222222,0.04527777777777778,0.0,7200
0.1,3,en,obj_rc,7,verb,noun,0.9438888888888889,0.04527777777777778,0.010833333333333334,7200
0.1,3,en,obj_rc,8,det,verb,0.9998611111111111,0.0,0.0001388888888888889,7200
0.1,3,en,obj_rc,9,noun,part,1.0,0.0,0.0,7200
0.1,3,en,subj_rc,3,verb,det,0.9871191135734072,0.0,0.012880886426592797,7220
0.1,3,en,subj_rc,4,det,noun,0.9998614958448754,0.0,0.00013850415512465375,7220
0.1,3,en,subj_rc,5,noun,verb,0.9998614958448754,0.0,0.00013850415512465375,7220
0.1,3,en,subj_rc,7,part,det,0.9998614958448754,0.0,0.00013850415512465375,7220
0.1,3,en,subj_rc,8,det,noun,1.0,0.0,0.0,7220
0.1,3,en,subj_rc,9,noun,part,1.0,0.0,0.0,7220
0.1,3,en,subj_pp,6,part,det,0.9711510582777617,0.0,0.02884894172223833,6898
0.1,3,en,subj_pp,7,det,noun,0.9943461873006668,0.0,0.00565381269933314,6898
0.1,3,en,subj_pp,8,noun,part,0.9943461873006668,0.0,0.00565381269933314,6898
0.1,3,en,obj_pp,3,part,det,0.7504687725371412,0.0,0.2495312274628588,6933
0.1,3,en,obj_pp,4,det,noun,0.9997115245925284,0.0,0.0002884754074715131,6933
0.1,3,en,obj_pp,5,noun,prep,0.9997115245925284,0.0,0.0002884754074715131,6933
0.1,3,en,obj_pp,6,prep,det,0.9997115245925284,0.0,0.0002884754074715131,6933
0.1,3,en,obj_pp,7,det,noun,0.9997115245925284,0.0,0.0002884754074715131,6933
0.1,3,en,obj_pp,8,noun,part,0.9997115245925284,0.0002884754074715131,0.0,6933
0.1,3,nl,subj_rc,3,verb,det,0.0,0.4500207382828702,0.5499792617171299,7233
0.1,3,nl,subj_rc,4,det,noun,0.5499792617171299,0.4500207382828702,0.0,7233
0.1,3,nl,subj_rc,5,noun,verb,0.004977187888842804,0.9950228121111572,0.0,7233
0.1,3,nl,subj_rc,7,part,det,0.002903359601824969,0.997096640398175,0.0,7233
0.1,3,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7233
0.1,3,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7233
0.1,3,nl,obj_pp,3,part,det,0.0,0.019894179894179895,0.9801058201058201,4725
0.1,3,nl,obj_pp,4,det,noun,0.9801058201058201,0.019894179894179895,0.0,4725
0.1,3,nl,obj_pp,5,noun,prep,0.711957671957672,0.27534391534391534,0.012698412698412698,4725
0.1,3,nl,obj_pp,6,prep,det,0.6315343915343915,0.36846560846560844,0.0,4725
0.1,3,nl,obj_pp,7,det,noun,0.6315343915343915,0.36846560846560844,0.0,4725
0.1,3,nl,obj_pp,8,noun,part,0.6315343915343915,0.3682539682539683,0.00021164021164021165,4725
0.1,3,nl,plain,3,part,det,0.0,1.0,0.0,2
0.1,3,nl,plain,4,det,noun,0.0,1.0,0.0,2
0.1,3,nl,plain,5,noun,part,0.0,1.0,0.0,2
0.25,1,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7141
0.25,1,nl,subj_pp,6,part,det,0.00014174344436569808,0.9951807228915662,0.004677533664068037,7055
0.25,1,nl,subj_pp,7,det,noun,0.00014174344436569808,0.9920623671155209,0.007795889440113395,7055
0.25,1,nl,subj_pp,8,noun,part,0.00014174344436569808,0.9920623671155209,0.007795889440113395,7055
0.25,1,nl,obj_pp,3,part,det,0.0,1.0,0.0,7226
0.25,1,nl,obj_pp,4,det,noun,0.0,1.0,0.0,7226
0.25,1,nl,obj_pp,5,noun,prep,0.0,1.0,0.0,7226
0.25,1,nl,obj_pp,6,prep,det,0.0,1.0,0.0,7226
0.25,1,nl,obj_pp,7,det,noun,0.0,1.0,0.0,7226
0.25,1,nl,obj_pp,8,noun,part,0.0,1.0,0.0,7226
0.25,1,en,subj_pp,6,part,det,0.9483480017313519,0.0,0.0516519982686481,6931
0.25,1,en,subj_pp,7,det,noun,0.9982686481027269,0.0,0.0017313518972731207,6931
0.25,1,en,subj_pp,8,noun,part,0.9982686481027269,0.0,0.0017313518972731207,6931
0.25,1,en,plain,3,part,det,1.0,0.0,0.0,7165
0.25,1,en,plain,4,det,noun,1.0,0.0,0.0,7165
0.25,1,en,plain,5,noun,part,1.0,0.0,0.0,7165
0.25,1,en,subj_rc,3,verb,det,0.9876969864528615,0.0,0.012303013547138513,7234
0.25,1,en,subj_rc,4,det,noun,1.0,0.0,0.0,7234
0.25,1,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7234
0.25,1,en,subj_rc,7,part,det,1.0,0.0,0.0,7234
0.25,1,en,subj_rc,8,det,noun,1.0,0.0,0.0,7234
0.25,1,en,subj_rc,9,noun,part,1.0,0.0,0.0,7234
0.25,1,nl,plain,3,part,det,0.0001396843134515994,0.9959491549099037,0.003911160776644783,7159
0.25,1,nl,plain,4,det,noun,0.003911160776644783,0.9959491549099037,0.0001396843134515994,7159
0.25,1,nl,plain,5,noun,part,0.003911160776644783,0.9959491549099037,0.0001396843134515994,7159
0.25,1,en,obj_pp,3,part,det,1.0,0.0,0.0,7212
0.25,1,en,obj_pp,4,det,noun,1.0,0.0,0.0,7212
0.25,1,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7212
0.25,1,en,obj_pp,6,prep,det,1.0,0.0,0.0,7212
0.25,1,en,obj_pp,7,det,noun,1.0,0.0,0.0,7212
0.25,1,en,obj_pp,8,noun,part,1.0,0.0,0.0,7212
0.25,1,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7167
0.25,1,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7167
0.25,1,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7167
0.25,1,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7167
0.25,1,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7167
0.25,1,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7167
0.25,1,nl,subj_rc,3,verb,det,0.0,0.9620480264973779,0.03795197350262214,7246
0.25,1,nl,subj_rc,4,det,noun,0.03795197350262214,0.9620480264973779,0.0,7246
0.25,1,nl,subj_rc,5,noun,verb,0.03739994479712945,0.9626000552028705,0.0,7246
0.25,1,nl,subj_rc,7,part,det,0.0,1.0,0.0,7246
0.25,1,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7246
0.25,1,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7246
0.25,1,en,obj_rc,3,part,det,1.0,0.0,0.0,7137
0.25,1,en,obj_rc,4,det,noun,1.0,0.0,0.0,7137
0.25,1,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7137
0.25,1,en,obj_rc,6,rel,det,1.0,0.0,0.0,7137
0.25,1,en,obj_rc,7,verb,noun,0.9878100042034468,0.0,0.012189995796553174,7137
0.25,1,en,obj_rc,8,det,verb,1.0,0.0,0.0,7137
0.25,1,en,obj_rc,9,noun,part,1.0,0.0,0.0,7137
0.25,1,nl,obj_rc,3,part,det,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,4,det,noun,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,5,noun,rel,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,6,rel,det,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,7,verb,noun,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,8,det,verb,0.0,1.0,0.0,7165
0.25,1,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7165
0.25,2,en,subj_rc,3,verb,det,0.9879300776914539,0.0,0.01206992230854606,7208
0.25,2,en,subj_rc,4,det,noun,1.0,0.0,0.0,7208
0.25,2,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7208
0.25,2,en,subj_rc,7,part,det,1.0,0.0,0.0,7208
0.25,2,en,subj_rc,8,det,noun,1.0,0.0,0.0,7208
0.25,2,en,subj_rc,9,noun,part,1.0,0.0,0.0,7208
0.25,2,en,obj_rc,3,part,det,1.0,0.0,0.0,7231
0.25,2,en,obj_rc,4,det,noun,1.0,0.0,0.0,7231
0.25,2,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7231
0.25,2,en,obj_rc,6,rel,det,1.0,0.0,0.0,7231
0.25,2,en,obj_rc,7,verb,noun,0.988659936385009,0.0,0.01134006361499101,7231
0.25,2,en,obj_rc,8,det,verb,1.0,0.0,0.0,7231
0.25,2,en,obj_rc,9,noun,part,1.0,0.0,0.0,7231
0.25,2,en,subj_pp,6,part,det,1.0,0.0,0.0,7041
0.25,2,en,subj_pp,7,det,noun,1.0,0.0,0.0,7041
0.25,2,en,subj_pp,8,noun,part,1.0,0.0,0.0,7041
0.25,2,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7125
0.25,2,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7125
0.25,2,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7125
0.25,2,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7125
0.25,2,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7125
0.25,2,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7125
0.25,2,nl,plain,3,part,det,0.009629203794193734,0.7832710549008336,0.2070997413049727,6958
0.25,2,nl,plain,4,det,noun,0.16039091693015234,0.7848519689565967,0.05475711411325093,6958
0.25,2,nl,plain,5,noun,part,0.15694164989939638,0.8407588387467663,0.0022995113538373095,6958
0.25,2,nl,obj_pp,3,part,det,0.004897844948222782,0.03792331374195354,0.9571788413098237,7146
0.25,2,nl,obj_pp,4,det,noun,0.959557794570389,0.0382031905961377,0.002239014833473272,7146
0.25,2,nl,obj_pp,5,noun,prep,0.17268401903162608,0.8249370277078085,0.002378953260565351,7146
0.25,2,nl,obj_pp,6,prep,det,0.17100475790652114,0.8273159809683739,0.0016792611251049538,7146
0.25,2,nl,obj_pp,7,det,noun,0.17212426532325778,0.8275958578225581,0.000279876854184159,7146
0.25,2,nl,obj_pp,8,noun,part,0.17212426532325778,0.8278757346767422,0.0,7146
0.25,2,en,plain,3,part,det,1.0,0.0,0.0,7176
0.25,2,en,plain,4,det,noun,1.0,0.0,0.0,7176
0.25,2,en,plain,5,noun,part,1.0,0.0,0.0,7176
0.25,2,nl,subj_rc,3,verb,det,0.0,0.24085576259489302,0.759144237405107,7245
0.25,2,nl,subj_rc,4,det,noun,0.759144237405107,0.24085576259489302,0.0,7245
0.25,2,nl,subj_rc,5,noun,verb,0.6973084886128365,0.30269151138716355,0.0,7245
0.25,2,nl,subj_rc,7,part,det,0.0,1.0,0.0,7245
0.25,2,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7245
0.25,2,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7245
0.25,2,nl,subj_pp,6,part,det,0.0,0.6293823038397329,0.37061769616026713,1198
0.25,2,nl,subj_pp,7,det,noun,0.1001669449081803,0.6293823038397329,0.2704507512520868,1198
0.25,2,nl,subj_pp,8,noun,part,0.14023372287145242,0.5626043405676127,0.29716193656093487,1198
0.25,2,nl,obj_rc,3,part,det,0.0,0.9285714285714286,0.07142857142857142,7140
0.25,2,nl,obj_rc,4,det,noun,0.018627450980392157,0.9285714285714286,0.05280112044817927,7140
0.25,2,nl,obj_rc,5,noun,rel,0.00014005602240896358,0.9761904761904762,0.023669467787114845,7140
0.25,2,nl,obj_rc,6,rel,det,0.00014005602240896358,0.9761904761904762,0.023669467787114845,7140
0.25,2,nl,obj_rc,7,verb,noun,0.0,0.9761904761904762,0.023809523809523808,7140
0.25,2,nl,obj_rc,8,det,verb,0.0,1.0,0.0,7140
0.25,2,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7140
0.25,2,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7166
0.25,2,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7166
0.25,2,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7166
0.25,2,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7166
0.25,2,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7166
0.25,2,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7166
0.25,2,en,obj_pp,3,part,det,1.0,0.0,0.0,7170
0.25,2,en,obj_pp,4,det,noun,1.0,0.0,0.0,7170
0.25,2,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7170
0.25,2,en,obj_pp,6,prep,det,1.0,0.0,0.0,7170
0.25,2,en,obj_pp,7,det,noun,1.0,0.0,0.0,7170
0.25,2,en,obj_pp,8,noun,part,1.0,0.0,0.0,7170
0.25,3,nl,subj_pp,6,part,det,0.0,0.3205274295946606,0.6794725704053394,6143
0.25,3,nl,subj_pp,7,det,noun,0.0017906560312550871,0.3205274295946606,0.6776819143740843,6143
0.25,3,nl,subj_pp,8,noun,part,0.008627706332410874,0.30864398502360413,0.682728308643985,6143
0.25,3,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7186
0.25,3,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7186
0.25,3,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7186
0.25,3,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7186
0.25,3,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7186
0.25,3,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7186
0.25,3,nl,obj_rc,3,part,det,0.01731359955319743,0.6547053895559899,0.3279810108908126,7162
0.25,3,nl,obj_rc,4,det,noun,0.30424462440659034,0.6547053895559899,0.04104998603741972,7162
0.25,3,nl,obj_rc,5,noun,rel,0.24825467746439542,0.7108349623010333,0.04091036023457135,7162
0.25,3,nl,obj_rc,6,rel,det,0.0,0.7108349623010333,0.2891650376989668,7162
0.25,3,nl,obj_rc,7,verb,noun,0.0,0.7111142139067299,0.28888578609327004,7162
0.25,3,nl,obj_rc,8,det,verb,0.00809829656520525,0.9907846970120078,0.001117006422786931,7162
0.25,3,nl,obj_rc,9,noun,part,0.00809829656520525,0.9919017034347948,0.0,7162
0.25,3,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7125
0.25,3,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7125
0.25,3,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7125
0.25,3,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7125
0.25,3,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7125
0.25,3,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7125
0.25,3,en,obj_rc,3,part,det,1.0,0.0,0.0,7201
0.25,3,en,obj_rc,4,det,noun,1.0,0.0,0.0,7201
0.25,3,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7201
0.25,3,en,obj_rc,6,rel,det,1.0,0.0,0.0,7201
0.25,3,en,obj_rc,7,verb,noun,0.988612692681572,0.0,0.011387307318427997,7201
0.25,3,en,obj_rc,8,det,verb,1.0,0.0,0.0,7201
0.25,3,en,obj_rc,9,noun,part,1.0,0.0,0.0,7201
0.25,3,en,plain,3,part,det,1.0,0.0,0.0,4259
0.25,3,en,plain,4,det,noun,1.0,0.0,0.0,4259
0.25,3,en,plain,5,noun,part,1.0,0.0,0.0,4259
0.25,3,nl,obj_pp,3,part,det,0.0,0.0033519553072625698,0.9966480446927374,2685
0.25,3,nl,obj_pp,4,det,noun,0.9966480446927374,0.0033519553072625698,0.0,2685
0.25,3,nl,obj_pp,5,noun,prep,0.05772811918063315,0.9422718808193669,0.0,2685
0.25,3,nl,obj_pp,6,prep,det,0.04320297951582868,0.9567970204841714,0.0,2685
0.25,3,nl,obj_pp,7,det,noun,0.04320297951582868,0.9567970204841714,0.0,2685
0.25,3,nl,obj_pp,8,noun,part,0.1702048417132216,0.8037243947858473,0.0260707635009311,2685
0.25,3,en,subj_rc,3,verb,det,0.9873961218836566,0.0,0.012603878116343491,7220
0.25,3,en,subj_rc,4,det,noun,1.0,0.0,0.0,7220
0.25,3,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7220
0.25,3,en,subj_rc,7,part,det,1.0,0.0,0.0,7220
0.25,3,en,subj_rc,8,det,noun,1.0,0.0,0.0,7220
0.25,3,en,subj_rc,9,noun,part,1.0,0.0,0.0,7220
0.25,3,en,subj_pp,6,part,det,1.0,0.0,0.0,7055
0.25,3,en,subj_pp,7,det,noun,1.0,0.0,0.0,7055
0.25,3,en,subj_pp,8,noun,part,1.0,0.0,0.0,7055
0.25,3,en,obj_pp,3,part,det,0.8119331065759637,0.006377551020408163,0.1816893424036281,7056
0.25,3,en,obj_pp,4,det,noun,0.9895124716553289,0.006377551020408163,0.004109977324263038,7056
0.25,3,en,obj_pp,5,noun,prep,0.9848356009070295,0.006377551020408163,0.008786848072562359,7056
0.25,3,en,obj_pp,6,prep,det,0.9848356009070295,0.006377551020408163,0.008786848072562359,7056
0.25,3,en,obj_pp,7,det,noun,0.9897959183673469,0.006377551020408163,0.003826530612244898,7056
0.25,3,en,obj_pp,8,noun,part,0.9897959183673469,0.006094104308390023,0.004109977324263038,7056
0.25,3,nl,subj_rc,3,verb,det,0.0,0.08226185538504079,0.9177381446149592,7233
0.25,3,nl,subj_rc,4,det,noun,0.903912622701507,0.08226185538504079,0.013825521913452233,7233
0.25,3,nl,subj_rc,5,noun,verb,0.12484446287847366,0.8693488179178764,0.005806719203649938,7233
0.25,3,nl,subj_rc,7,part,det,0.0016590626296142678,0.9979261717129821,0.00041476565740356696,7233
0.25,3,nl,subj_rc,8,det,noun,0.00041476565740356696,0.9995852343425964,0.0,7233
0.25,3,nl,subj_rc,9,noun,part,0.00013825521913452232,0.9998617447808654,0.0,7233
0.5,1,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7141
0.5,1,nl,subj_pp,6,part,det,0.0,0.9869299616422788,0.013070038357721267,7039
0.5,1,nl,subj_pp,7,det,noun,0.00042619690296917176,0.9869299616422788,0.012643841454752095,7039
